frame_idx,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,label
47,375.9235,208.8955,2000.0,513.4437,129.79,2031.0,578.9076,121.5759,1952.0,546.4896,-79.5295,1916.0,433.3511,51.9322,1952.0,427.0004,139.3961,2027.0,259.5123,61.1096,2811.0,-1.0,-1.0,-1.0,623.0616,-182.8293,1992.0,595.2452,-319.9515,1923.0,-1.0,-1.0,-1.0,491.354,-148.477,2008.0,306.3116,-235.2688,2055.0,174.8076,-365.9817,1300.0,397.8208,244.0845,1996.0,366.4032,250.1713,2019.0,472.4751,253.6842,1970.0,-1.0,-1.0,-1.0,2
48,397.0264,235.0928,2059.0,536.9247,128.3202,2008.0,582.0719,124.7415,1952.0,551.6035,-76.7015,1923.0,454.9251,65.422,1977.0,499.5236,144.6543,2055.0,432.8987,4.6826,2055.0,350.8036,-112.0586,2187.0,635.5243,-184.5732,2011.0,556.8713,-444.5535,1909.0,-1.0,-1.0,-1.0,510.4101,-136.1933,2019.0,309.2927,-234.1934,2075.0,272.0275,-556.4008,2023.0,425.3868,258.7543,2035.0,392.9239,271.2953,2055.0,490.6679,259.7478,1992.0,-1.0,-1.0,-1.0,2
49,397.4277,231.4391,2027.0,567.0931,132.7514,1977.0,622.3218,124.5655,2000.0,555.6193,-70.9773,1937.0,452.6343,75.1923,1981.0,548.2871,168.6369,2063.0,460.8831,-8.1977,1948.0,347.9163,-93.5486,2169.0,637.8313,-184.2978,2008.0,547.5876,-453.8411,1909.0,-1.0,-1.0,-1.0,529.246,-139.4312,2067.0,309.2927,-230.8283,2075.0,274.2181,-554.2005,2015.0,419.599,263.79,2023.0,390.6294,276.3375,2043.0,493.0669,279.0858,2015.0,-1.0,-1.0,-1.0,2
50,405.0308,234.455,2083.0,559.7346,133.2886,1985.0,617.8416,121.0793,1996.0,556.74,-70.7208,1930.0,450.1209,71.58,1970.0,521.5334,148.5631,2063.0,453.5534,-28.4767,2043.0,352.0028,-92.7723,2151.0,638.5322,-180.3201,2000.0,579.7456,-333.7996,1913.0,-1.0,-1.0,-1.0,520.5222,-138.8915,2059.0,308.6965,-230.3833,2071.0,275.3068,-556.4008,2023.0,414.6733,259.4791,2015.0,385.0426,268.1269,2031.0,510.509,271.8234,2059.0,-1.0,-1.0,-1.0,2
51,394.9009,224.3208,2083.0,562.9651,138.0895,2008.0,613.8208,124.8146,2004.0,556.74,-67.5909,1930.0,439.6461,74.623,1966.0,530.2702,155.8564,2071.0,463.4857,-27.3058,1959.0,356.9771,-100.1663,2160.0,632.4662,-178.6071,1981.0,595.515,-299.8267,1934.0,-1.0,-1.0,-1.0,528.6874,-134.2357,2039.0,307.504,-229.4934,2063.0,273.6738,-553.1003,2011.0,407.1883,256.4583,2043.0,377.2919,244.1195,2079.0,501.876,267.4411,2051.0,-1.0,-1.0,-1.0,2
52,392.2761,217.9825,2087.0,542.3338,133.7587,1992.0,600.4578,124.0672,1992.0,558.7593,-64.6947,1937.0,433.2721,77.8113,1966.0,516.1798,137.989,2055.0,444.8952,-34.433,2004.0,358.9765,-96.2606,2151.0,634.5763,-184.2978,2008.0,556.8713,-435.2658,1909.0,-1.0,-1.0,-1.0,529.5047,-135.289,2055.0,308.6965,-230.3833,2071.0,275.8512,-564.0754,2027.0,412.769,246.5387,2071.0,373.2023,240.2847,2075.0,503.2302,256.4583,2043.0,-1.0,-1.0,-1.0,2
53,390.3509,218.3971,2059.0,550.7737,132.5595,2023.0,599.5535,123.8803,1989.0,558.7593,-67.836,1937.0,441.6467,76.0653,2004.0,508.7276,136.2289,2079.0,452.9691,-44.3372,2011.0,353.4756,-89.6575,2160.0,629.5199,-189.2903,1992.0,581.6279,-333.1016,1909.0,-1.0,-1.0,-1.0,523.1009,-144.4386,2043.0,309.889,-231.2733,2079.0,274.2181,-560.7361,2015.0,410.5001,243.2055,2043.0,384.4209,248.932,2063.0,494.609,252.0648,2008.0,-1.0,-1.0,-1.0,2
54,398.3413,210.4622,2015.0,565.0922,137.8144,2004.0,612.4505,123.8803,1989.0,562.1221,-70.6109,1927.0,446.0081,48.7666,1952.0,539.4984,147.987,2055.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,627.5484,-192.9074,1996.0,558.0382,-451.6897,1913.0,-1.0,-1.0,-1.0,512.1608,-154.0759,2039.0,309.2927,-230.8283,2075.0,274.7625,-561.8492,2019.0,417.2344,237.6105,1996.0,393.9412,246.5187,2043.0,498.0227,247.2946,1970.0,-1.0,-1.0,-1.0,2
55,396.9575,199.9618,2008.0,526.6131,129.79,2031.0,609.9872,113.7441,1981.0,563.1925,-82.8093,1920.0,440.9814,38.8272,1930.0,380.662,142.9721,2079.0,223.4585,11.4515,2936.0,-1.0,-1.0,-1.0,612.5956,-196.5374,2000.0,551.6035,-457.1695,1923.0,-1.0,-1.0,-1.0,464.5665,-172.9643,2108.0,304.7496,-229.9384,2067.0,275.3068,-559.6815,2023.0,419.6723,232.1425,1977.0,382.0093,236.6045,2015.0,508.2503,242.7393,1985.0,-1.0,-1.0,-1.0,2
56,393.7024,203.2182,2008.0,515.175,127.7419,2051.0,601.4319,110.1409,1974.0,560.9553,-82.9387,1923.0,442.8439,42.4354,1952.0,365.6586,146.4106,2129.0,209.643,6.861,3011.0,295.5117,109.129,2369.0,606.7759,-188.245,1981.0,576.7044,-318.6453,1934.0,-1.0,-1.0,-1.0,467.0956,-165.8119,2104.0,307.1086,-231.7183,2083.0,273.2655,-555.5317,2008.0,417.3373,227.6625,1966.0,380.9984,238.0136,2027.0,498.0227,240.905,1970.0,-1.0,-1.0,-1.0,2
57,394.9196,198.9584,2031.0,527.1977,124.901,2059.0,611.9603,107.1021,1977.0,564.0725,-82.9387,1923.0,443.734,42.8267,1970.0,386.9877,127.0848,2095.0,432.8335,-68.1015,2039.0,343.7132,-104.9651,2187.0,614.4366,-191.8443,1985.0,554.9371,-445.485,1913.0,-1.0,-1.0,-1.0,487.5668,-160.1614,2075.0,309.2927,-234.1934,2075.0,274.2181,-557.4683,2015.0,426.0856,227.4429,1992.0,382.5021,235.6527,2035.0,503.5844,240.3648,1992.0,-1.0,-1.0,-1.0,2
58,409.1917,207.8288,2087.0,516.1798,124.6583,2055.0,608.7555,107.1021,1977.0,570.4342,-83.4131,1934.0,449.1724,48.7666,1952.0,384.6663,142.716,2178.0,228.0894,-25.1016,2347.0,-1.0,-1.0,-1.0,609.9872,-188.245,1981.0,579.8395,-318.6453,1934.0,343.7063,-365.7744,1270.0,470.5063,-165.8119,2104.0,307.504,-232.839,2063.0,275.3068,-559.6815,2023.0,439.9294,229.6122,2011.0,393.3843,250.38,2075.0,519.6123,241.8128,2004.0,-1.0,-1.0,-1.0,2
59,397.253,193.5076,2043.0,544.0348,124.1731,2047.0,631.3212,92.4993,2008.0,586.2904,-83.8875,1945.0,391.3155,-53.1106,2100.0,493.2948,147.1228,2043.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,621.5747,-187.8649,1977.0,595.515,-293.5538,1934.0,342.8944,-373.1293,1267.0,482.6933,-154.0227,2083.0,308.1003,-236.6426,2067.0,271.4896,-561.8492,2019.0,433.4096,216.567,2011.0,389.2688,236.4629,2071.0,523.1009,239.8923,2043.0,-1.0,-1.0,-1.0,2
60,396.4176,198.054,2091.0,541.5987,128.4893,2063.0,635.7017,107.3644,2043.0,598.9021,-83.8875,1945.0,354.7886,-49.4435,1955.0,444.9062,152.0917,2112.0,344.9579,8.0621,2067.0,328.9887,-5.305,2051.0,630.0636,-174.1808,2004.0,606.7978,-261.6473,1930.0,351.2841,-342.2636,1298.0,470.6434,-143.5902,2031.0,307.504,-232.839,2063.0,268.9347,-556.5619,2000.0,410.5001,220.0132,2043.0,-1.0,-1.0,-1.0,487.6241,240.362,2047.0,-1.0,-1.0,-1.0,2
61,393.028,187.8809,2091.0,535.6887,129.4858,2079.0,622.4847,105.6827,2011.0,600.0374,-90.8453,1959.0,377.4272,-80.0918,2008.0,412.4198,152.7398,2121.0,379.4634,-12.4121,2129.0,296.9233,-17.0719,2291.0,617.6544,-175.7486,1985.0,599.2902,-272.1783,1916.0,-1.0,-1.0,-1.0,456.766,-143.5572,1985.0,308.1003,-229.9384,2067.0,177.051,-364.1534,1301.0,408.7828,207.57,2051.0,386.9877,184.8428,2095.0,475.2779,237.5055,2051.0,-1.0,-1.0,-1.0,2
62,390.3838,181.4452,2095.0,543.4726,133.113,2083.0,625.7446,105.6827,2011.0,588.4005,-93.6863,1952.0,390.856,-93.9987,2027.0,426.0176,148.1986,2155.0,373.6174,-2.0792,2155.0,291.9297,-24.3957,2281.0,617.4316,-168.372,1974.0,552.926,-408.3949,1885.0,-1.0,-1.0,-1.0,451.7203,-139.7725,1977.0,308.1003,-229.9384,2067.0,274.2181,-560.7361,2015.0,405.2704,202.485,2067.0,383.5916,191.6378,2095.0,477.6693,240.362,2047.0,-1.0,-1.0,-1.0,2
63,398.1238,178.4726,2100.0,536.9846,132.3461,2071.0,620.3179,105.3149,2004.0,574.5636,-102.9717,1948.0,368.7004,-99.0351,1996.0,410.5146,147.6484,2147.0,333.4995,12.491,2262.0,281.3917,-24.7701,2316.0,611.9603,-175.0403,1977.0,588.0261,-324.2461,1930.0,-1.0,-1.0,-1.0,454.8857,-141.9661,1963.0,307.504,-236.1847,2063.0,276.9399,-563.0015,2035.0,408.4074,200.6743,2083.0,384.5071,192.0952,2100.0,477.6693,240.362,2047.0,-1.0,-1.0,-1.0,2
64,398.1238,178.4726,2100.0,531.2944,132.6018,2075.0,611.7909,112.038,2008.0,568.248,-99.8126,1948.0,367.9615,-98.8366,1992.0,386.8714,151.4119,2151.0,297.8885,52.1049,2590.0,252.093,-29.0433,2358.0,621.0772,-173.4855,1996.0,555.1211,-409.2085,1903.0,-1.0,-1.0,-1.0,454.6409,-154.6811,2004.0,308.6965,-237.1006,2071.0,273.6738,-559.6229,2011.0,407.0396,198.3622,2059.0,378.7437,194.2906,2087.0,485.2522,244.1579,2051.0,-1.0,-1.0,-1.0,2
65,393.7798,178.0477,2095.0,529.9661,133.113,2083.0,617.19,112.4285,2015.0,568.1791,-99.249,1937.0,381.6428,-108.746,1996.0,382.1937,152.327,2164.0,319.8362,55.7399,2564.0,266.1353,-28.9078,2347.0,628.0662,-174.5285,2008.0,587.1121,-320.617,1927.0,-1.0,-1.0,-1.0,453.7335,-151.1289,2000.0,305.9291,-234.1934,2075.0,177.3232,-368.9394,1303.0,404.253,200.289,2079.0,384.5071,192.0952,2100.0,475.2779,244.1579,2051.0,-1.0,-1.0,-1.0,2
66,392.6259,176.008,2071.0,527.6007,133.3686,2087.0,603.687,114.3757,1992.0,579.7973,-93.8303,1955.0,388.114,-105.509,1996.0,373.4359,150.2152,2134.0,324.222,31.7188,2327.0,276.4386,-35.8823,2306.0,614.4366,-175.7486,1985.0,584.8975,-286.6868,1930.0,-1.0,-1.0,-1.0,450.3305,-149.9955,1985.0,306.5188,-238.0164,2079.0,176.6427,-365.4187,1298.0,400.5648,196.8208,2043.0,383.2933,186.4432,2075.0,476.7359,243.2055,2043.0,-1.0,-1.0,-1.0,2
67,395.9831,176.008,2071.0,533.3428,129.7349,2083.0,610.5722,111.8148,2004.0,577.7213,-96.6534,1948.0,390.5654,-108.5281,1992.0,420.8777,139.5053,2129.0,456.5553,-18.9363,2087.0,-1.0,-1.0,-1.0,611.9603,-184.6587,1977.0,554.9371,-426.8707,1913.0,-1.0,-1.0,-1.0,453.7335,-157.6159,2000.0,306.9078,-239.0659,2059.0,175.9623,-364.011,1293.0,400.5648,196.8208,2043.0,382.5544,192.801,2071.0,477.6693,243.6817,2047.0,-1.0,-1.0,-1.0,2
68,393.028,177.7078,2091.0,534.3669,133.3686,2087.0,622.4847,108.9441,2011.0,577.7213,-96.6534,1948.0,386.7529,-105.139,1989.0,404.3057,144.4352,2151.0,424.3643,-26.0134,2112.0,276.3665,-47.7346,2337.0,614.2316,-184.3785,1974.0,547.5876,-447.6494,1909.0,-1.0,-1.0,-1.0,451.2379,-153.5233,1989.0,307.504,-239.5303,2063.0,175.6144,-371.9068,1306.0,400.3641,201.7013,2059.0,386.2488,194.663,2091.0,477.6693,240.362,2047.0,-1.0,-1.0,-1.0,2
69,397.1759,171.2526,2095.0,543.4726,129.7349,2083.0,625.7446,102.4214,2011.0,579.7973,-97.0008,1955.0,387.1923,-106.1433,2008.0,431.2313,142.9579,2129.0,463.4887,-31.7899,2043.0,372.6904,-63.0562,2091.0,613.1985,-185.0324,1981.0,590.3525,-311.4745,1948.0,523.4078,-462.921,1934.0,450.3305,-156.4337,1985.0,307.504,-239.5303,2063.0,175.211,-368.9394,1303.0,402.1333,200.9176,2051.0,382.1268,197.6751,2087.0,480.4695,238.4319,2059.0,-1.0,-1.0,-1.0,2
70,394.7196,171.6614,2100.0,539.0589,126.1142,2079.0,625.7446,105.6827,2011.0,584.1593,-97.1992,1959.0,394.5852,-108.746,1996.0,438.1337,139.5053,2129.0,444.6166,-38.7924,2063.0,361.7114,-79.093,2067.0,618.899,-179.3283,1989.0,595.2452,-291.8842,1923.0,-1.0,-1.0,-1.0,452.3939,-145.3714,1966.0,308.6965,-240.4592,2071.0,175.9623,-364.011,1293.0,404.6673,197.2061,2047.0,378.7437,204.4442,2087.0,476.2049,234.6361,2055.0,-1.0,-1.0,-1.0,2
71,405.7035,168.5762,2104.0,534.9103,125.1436,2063.0,622.4847,105.6827,2011.0,578.9076,-96.8519,1952.0,389.9772,-105.139,1989.0,441.5849,139.5053,2129.0,477.228,-38.1906,2031.0,-1.0,-1.0,-1.0,619.8325,-176.3683,1992.0,559.0859,-422.2177,1906.0,-1.0,-1.0,-1.0,453.0319,-138.2171,1955.0,306.9078,-239.0659,2059.0,274.2181,-564.0039,2015.0,409.5801,191.3115,2055.0,390.3838,198.4329,2095.0,484.7471,235.5495,2063.0,-1.0,-1.0,-1.0,2
72,409.1917,163.8296,2087.0,534.9103,125.1436,2063.0,624.961,106.1032,2019.0,580.8791,-96.6534,1948.0,388.114,-105.509,1996.0,408.5509,141.2089,2155.0,343.703,1.4669,2233.0,284.5345,-31.7941,2281.0,613.1985,-172.1818,1981.0,576.5416,-319.9515,1923.0,-1.0,-1.0,-1.0,454.9251,-149.3909,1977.0,308.1003,-239.9947,2067.0,173.0988,-368.9394,1303.0,410.5001,190.1944,2043.0,391.3155,192.0952,2100.0,491.4355,235.5495,2063.0,-1.0,-1.0,-1.0,2
73,407.6232,163.2016,2079.0,538.0217,125.8716,2075.0,621.0772,101.6575,1996.0,580.8791,-96.6534,1948.0,385.0426,-104.0654,2031.0,405.0575,141.2089,2155.0,367.4814,-23.1016,2160.0,330.3691,-71.4082,2039.0,609.7935,-177.6153,1970.0,593.3596,-286.2412,1927.0,-1.0,-1.0,-1.0,449.8627,-147.7285,1955.0,307.504,-239.5303,2063.0,174.5386,-365.4187,1298.0,410.5711,185.4176,2027.0,391.8676,182.3723,2067.0,489.5298,234.6361,2055.0,-1.0,-1.0,-1.0,2
74,389.6384,167.5346,2091.0,538.0217,125.8716,2075.0,622.3218,98.6177,2000.0,601.2625,-94.2142,1963.0,388.114,-108.746,1996.0,413.0309,140.3571,2142.0,346.5451,15.9165,2228.0,305.7906,-53.1844,2247.0,605.3684,-177.2547,1966.0,598.3624,-266.9355,1923.0,518.5364,-458.6125,1916.0,447.6076,-148.0308,1959.0,309.889,-241.388,2079.0,172.8331,-370.483,1301.0,400.1116,199.9036,2075.0,-1.0,-1.0,-1.0,454.7711,230.5257,2019.0,-1.0,-1.0,-1.0,2
75,380.662,176.6879,2079.0,531.2944,129.2367,2075.0,625.5639,101.8612,2000.0,593.5103,-99.8126,1948.0,390.856,-107.1477,2027.0,388.6502,151.5156,2104.0,310.0655,43.0631,2552.0,270.1287,-36.0379,2316.0,605.3684,-180.443,1966.0,598.3624,-254.4611,1923.0,-1.0,-1.0,-1.0,448.5155,-152.5971,1977.0,308.6965,-240.4592,2071.0,174.942,-368.3731,1301.0,400.8829,207.0321,2079.0,-1.0,-1.0,-1.0,452.2934,229.2697,2008.0,-1.0,-1.0,-1.0,2
76,388.893,177.3678,2087.0,530.2702,128.9875,2071.0,625.5639,98.6177,2000.0,588.4005,-106.3488,1952.0,386.421,-109.1818,2004.0,385.6398,153.0279,2125.0,326.226,37.9177,2486.0,270.8286,-36.1312,2322.0,607.8318,-174.7746,1974.0,595.2452,-241.9868,1923.0,-1.0,-1.0,-1.0,449.423,-152.9059,1981.0,308.1003,-239.9947,2067.0,177.4593,-371.3373,1304.0,401.1419,202.0932,2063.0,385.5099,184.1369,2087.0,463.1447,234.7263,2027.0,-1.0,-1.0,-1.0,2
77,393.028,177.7078,2091.0,544.9429,128.4893,2063.0,626.815,89.0651,2004.0,588.4005,-103.1832,1952.0,385.801,-107.5706,2035.0,470.7485,135.9668,2075.0,461.3377,-15.3729,2063.0,344.3874,-75.1905,2147.0,608.7555,-178.2464,1977.0,596.1843,-247.3204,1916.0,-1.0,-1.0,-1.0,453.3144,-155.2516,1970.0,306.9078,-239.0659,2059.0,176.3706,-362.7538,1296.0,406.8389,199.9036,2075.0,385.5099,190.906,2087.0,476.2881,238.0136,2027.0,-1.0,-1.0,-1.0,2
78,396.4176,177.7078,2091.0,539.4984,124.6583,2055.0,628.0662,92.4993,2008.0,588.4005,-100.0175,1952.0,391.8085,-106.5133,2015.0,422.5243,141.2089,2155.0,399.4187,-5.4964,2125.0,307.1515,-53.4211,2257.0,614.4366,-182.1868,1985.0,597.1007,-249.5127,1909.0,-1.0,-1.0,-1.0,459.0569,-159.3312,1981.0,306.3116,-238.6014,2055.0,268.7481,-566.2431,2023.0,406.8389,199.9036,2075.0,385.5099,190.906,2087.0,477.228,235.1895,2031.0,-1.0,-1.0,-1.0,2
79,398.2776,170.2717,2083.0,544.9429,125.1436,2063.0,622.3218,92.1308,2000.0,579.9846,-99.6589,1945.0,392.3986,-104.2703,2035.0,448.1172,130.4823,2095.0,469.1919,-25.1142,2039.0,-1.0,-1.0,-1.0,608.5554,-180.443,1966.0,594.3165,-254.0641,1920.0,-1.0,-1.0,-1.0,460.6347,-158.7682,1974.0,308.1003,-239.9947,2067.0,269.2795,-567.3627,2027.0,401.1419,192.0563,2063.0,386.2488,187.8809,2091.0,470.6434,235.1895,2031.0,-1.0,-1.0,-1.0,2
80,404.253,166.5732,2079.0,544.9429,125.1436,2063.0,620.3179,92.3151,2004.0,582.9665,-106.5122,1955.0,396.6434,-103.6555,2023.0,455.6803,129.7349,2083.0,473.9357,-34.8969,2031.0,381.0766,-78.9399,2063.0,611.7423,-180.443,1966.0,597.4119,-255.3874,1930.0,-1.0,-1.0,-1.0,464.432,-157.8834,1963.0,307.504,-239.5303,2063.0,272.0275,-562.9623,2023.0,405.5939,186.1494,2035.0,388.5169,185.7244,2067.0,478.6276,230.9824,2023.0,-1.0,-1.0,-1.0,2
81,407.6232,163.2016,2079.0,542.8297,117.993,2055.0,615.8376,85.6439,2000.0,576.8316,-105.9674,1945.0,398.9962,-104.2703,2035.0,458.3054,127.0848,2095.0,472.0689,-38.0402,2023.0,382.5544,-79.2461,2071.0,611.7423,-177.2547,1966.0,597.6704,-259.9908,1941.0,519.6189,-459.57,1920.0,464.9938,-156.9987,1952.0,307.504,-239.5303,2063.0,271.4896,-561.8492,2019.0,413.857,182.1303,2027.0,394.9009,187.1621,2083.0,489.4315,228.1518,2027.0,-1.0,-1.0,-1.0,2
82,413.3656,164.1436,2091.0,541.7731,117.7634,2051.0,622.3218,85.6439,2000.0,582.9665,-109.6827,1955.0,397.5505,-106.3019,2011.0,408.029,139.8329,2134.0,367.9885,12.1763,2205.0,310.8102,-49.7608,2257.0,608.5554,-177.2547,1966.0,591.2041,-257.1779,1920.0,-1.0,-1.0,-1.0,468.8776,-154.0695,1955.0,305.7154,-238.137,2051.0,273.2655,-549.0188,2008.0,420.4287,182.1303,2027.0,399.0424,187.5215,2087.0,496.982,228.6021,2031.0,-1.0,-1.0,-1.0,2
83,406.5864,167.5346,2091.0,540.5486,121.5618,2059.0,623.5665,89.0651,2004.0,584.0369,-102.9717,1948.0,388.114,-108.746,1996.0,387.5908,148.1986,2155.0,339.8209,55.6095,2558.0,281.4525,-39.2783,2286.0,611.9603,-181.4526,1977.0,596.4388,-256.3137,1937.0,-1.0,-1.0,-1.0,457.1344,-154.3847,1959.0,307.504,-239.5303,2063.0,276.3955,-561.8948,2031.0,413.0403,185.0517,2023.0,399.8072,187.8809,2091.0,489.0237,229.5025,2039.0,-1.0,-1.0,-1.0,2
84,397.5127,176.6879,2079.0,537.2108,121.5618,2059.0,626.815,89.0651,2004.0,583.1375,-105.9674,1945.0,384.4196,-110.917,1977.0,384.6663,149.7803,2178.0,341.5819,46.4249,2510.0,277.038,-35.9601,2311.0,609.9872,-181.8197,1981.0,592.1498,-243.8307,1913.0,-1.0,-1.0,-1.0,451.0349,-158.7682,1974.0,308.1003,-239.9947,2067.0,176.2345,-364.5741,1295.0,403.0858,196.4354,2039.0,-1.0,-1.0,-1.0,464.5897,227.2514,2019.0,-1.0,-1.0,-1.0,2
85,393.028,181.0988,2091.0,532.836,121.3257,2055.0,619.0797,92.1308,2000.0,585.2362,-103.1832,1952.0,384.8784,-111.983,1996.0,383.3845,151.4119,2151.0,342.3156,40.0594,2374.0,276.4386,-32.1426,2306.0,605.3684,-180.443,1966.0,595.2508,-240.7284,1913.0,-1.0,-1.0,-1.0,451.7036,-151.5165,1963.0,306.9078,-239.0659,2059.0,177.4593,-371.3373,1304.0,406.2488,204.6422,2055.0,386.2488,211.6182,2091.0,458.8035,226.0133,2008.0,-1.0,-1.0,-1.0,2
86,376.7994,191.6378,2095.0,533.8731,121.5618,2059.0,619.0797,92.1308,2000.0,583.1375,-102.8131,1945.0,387.0362,-110.7487,1974.0,391.7904,149.3001,2121.0,358.4645,-5.6102,2169.0,281.4525,-35.5711,2286.0,611.2189,-182.1868,1985.0,592.1498,-256.2402,1913.0,-1.0,-1.0,-1.0,448.5215,-154.7,1963.0,307.504,-239.5303,2063.0,177.051,-368.3731,1301.0,396.7479,216.7291,2075.0,-1.0,-1.0,-1.0,446.4493,226.3509,2011.0,-1.0,-1.0,-1.0,2
87,384.771,177.0279,2083.0,539.2981,122.0342,2067.0,620.4564,92.8218,2015.0,584.0369,-99.8126,1948.0,389.9772,-111.5902,1989.0,439.9859,129.6932,2138.0,459.7695,-28.867,2071.0,358.445,-59.551,2087.0,606.6001,-180.8101,1970.0,597.4289,-257.1779,1920.0,-1.0,-1.0,-1.0,451.7203,-159.0094,1977.0,306.9078,-239.0659,2059.0,174.8076,-365.9817,1300.0,395.6974,196.0501,2035.0,382.5544,182.7252,2071.0,469.7164,228.1518,2027.0,-1.0,-1.0,-1.0,2
88,396.2551,157.9849,2055.0,537.3982,117.5337,2047.0,614.606,91.9466,1996.0,578.7918,-105.7495,1941.0,388.8918,-108.9639,2000.0,446.6316,127.6307,2104.0,473.4241,-45.0427,2043.0,382.1848,-68.5023,2051.0,606.3886,-179.8005,1959.0,597.4119,-258.5173,1930.0,-1.0,-1.0,-1.0,464.5395,-162.2156,1977.0,306.3116,-238.6014,2055.0,270.0105,-562.0445,2008.0,396.9575,186.936,2008.0,384.0058,176.9416,2043.0,479.574,228.1518,2027.0,-1.0,-1.0,-1.0,2
89,396.4752,163.3683,2039.0,531.5661,118.4524,2063.0,613.3743,98.2233,1992.0,592.4739,-103.3417,1955.0,393.7024,-106.1433,2008.0,399.0424,129.9841,2087.0,327.9248,-16.3938,2200.0,317.0814,-59.8534,2224.0,606.3886,-179.8005,1959.0,560.0801,-444.0014,1920.0,-1.0,-1.0,-1.0,447.6076,-160.7387,1959.0,304.7496,-239.9947,2067.0,175.6228,-387.1827,1322.0,397.2387,190.4624,1977.0,378.86,180.9606,2051.0,480.0013,226.8012,2015.0,-1.0,-1.0,-1.0,2
90,401.349,154.0502,2047.0,526.913,122.2703,2071.0,616.6034,98.2233,1992.0,605.3684,-107.1115,1966.0,395.6974,-104.2703,2035.0,393.2681,129.1473,2129.0,321.377,32.5776,2390.0,271.205,-55.8116,2358.0,596.8617,-179.8005,1959.0,582.7761,-332.4259,1923.0,521.5134,-461.2455,1927.0,438.9011,-162.2156,1977.0,305.9291,-240.9236,2075.0,174.1615,-377.5828,1311.0,400.2527,185.4465,1992.0,381.0766,178.6738,2063.0,487.105,228.6021,2031.0,-1.0,-1.0,-1.0,2
91,405.8086,160.445,2087.0,530.2702,122.2703,2071.0,619.8325,94.9928,1992.0,611.7423,-103.9232,1966.0,394.8312,-107.9288,1981.0,399.7333,134.7798,2164.0,341.5255,44.8157,2423.0,279.5693,-43.2677,2301.0,601.2625,-180.1676,1963.0,589.2448,-296.6903,1934.0,-1.0,-1.0,-1.0,450.1209,-155.2516,1970.0,301.3989,-239.9947,2067.0,175.211,-371.0525,1303.0,408.089,192.371,2031.0,384.771,180.4059,2083.0,488.0644,235.6527,2035.0,-1.0,-1.0,-1.0,2
92,407.3642,167.8551,2095.0,540.3417,125.6289,2071.0,631.5068,89.7318,2019.0,595.7492,-105.9674,1945.0,400.8105,-109.5632,2011.0,383.3845,151.4119,2151.0,312.3517,74.7396,2504.0,222.8514,-28.7231,2332.0,602.1814,-186.8196,1966.0,589.2448,-284.1446,1934.0,-1.0,-1.0,-1.0,453.3144,-152.0568,1970.0,303.1487,-241.388,2079.0,174.942,-368.3731,1301.0,411.1745,195.4019,2063.0,386.2488,184.4898,2091.0,489.0237,236.1159,2039.0,-1.0,-1.0,-1.0,2
93,403.9681,171.2526,2095.0,535.9474,125.3863,2067.0,622.4847,92.6375,2011.0,604.2218,-103.1832,1952.0,398.8462,-114.585,1985.0,386.3657,149.8633,2129.0,326.226,74.2024,2486.0,244.9665,-29.1049,2363.0,601.2625,-186.5346,1963.0,591.1547,-271.0371,1930.0,-1.0,-1.0,-1.0,450.7832,-148.0308,1959.0,303.5701,-239.0659,2059.0,176.9149,-368.09,1300.0,410.3773,195.023,2059.0,384.771,183.784,2083.0,482.8598,238.0136,2027.0,-1.0,-1.0,-1.0,2
94,401.6542,170.2717,2083.0,541.5987,125.1436,2063.0,626.9892,86.2862,2015.0,608.5554,-100.7349,1966.0,397.2387,-117.3293,1977.0,384.5333,150.4968,2138.0,332.5249,67.4161,2534.0,259.931,-37.2671,2395.0,597.8933,-182.3237,1952.0,589.0106,-263.8169,1923.0,-1.0,-1.0,-1.0,453.0319,-147.7285,1955.0,304.7496,-239.9947,2067.0,173.0988,-371.0525,1303.0,408.7828,194.2653,2051.0,384.771,190.5401,2083.0,479.574,234.7263,2027.0,-1.0,-1.0,-1.0,2
95,401.6542,173.6498,2083.0,540.5486,128.2401,2059.0,627.4373,90.0873,2027.0,599.8259,-99.8126,1948.0,394.4257,-116.4985,1963.0,384.5333,150.4968,2138.0,332.0557,68.8723,2440.0,270.1287,-32.2819,2316.0,598.8122,-182.6039,1955.0,582.7761,-266.9355,1923.0,-1.0,-1.0,-1.0,451.4098,-140.8813,1948.0,301.9821,-240.4592,2071.0,175.3454,-371.3373,1304.0,407.1883,193.5076,2043.0,384.0322,190.1742,2079.0,476.2881,231.4391,2027.0,-1.0,-1.0,-1.0,2
